GenericName	SideeffectTerm	FrequencyRatingValue	
pamidronic.acid	atrial flutter	3
pamidronic.acid	swelling	4
pamidronic.acid	gastritis	4
pamidronic.acid	body temperature increased	5
pamidronic.acid	dizziness	4
pamidronic.acid	uveitis	3
pamidronic.acid	thrombocytopenia	5
pamidronic.acid	lymphopenia	4
pamidronic.acid	agitation	3
pamidronic.acid	tetany	4
pamidronic.acid	fluid overload	3
pamidronic.acid	hypothyroidism	4
pamidronic.acid	nervousness	4
pamidronic.acid	muscle spasms	3
pamidronic.acid	nausea	5
pamidronic.acid	shock	4
pamidronic.acid	cardiac failure congestive	1
pamidronic.acid	influenza like illness	5
pamidronic.acid	infection	5
pamidronic.acid	tension	4
pamidronic.acid	azotaemia	4
pamidronic.acid	nephrotic syndrome	2
pamidronic.acid	discomfort	5
pamidronic.acid	thrombophlebitis	4
pamidronic.acid	fatigue	5
pamidronic.acid	arthralgia	5
pamidronic.acid	bone pain	5
pamidronic.acid	flushing	5
pamidronic.acid	gastrointestinal pain	5
pamidronic.acid	interstitial lung disease	2
pamidronic.acid	chills	5
pamidronic.acid	hypokalaemia	4
pamidronic.acid	anaemia	5
pamidronic.acid	stomatitis	4
pamidronic.acid	rash	4
pamidronic.acid	malaise	5
pamidronic.acid	dyspepsia	4
pamidronic.acid	abdominal pain	5
pamidronic.acid	haemorrhage	4
pamidronic.acid	hypotension	3
pamidronic.acid	liver function test abnormal	3
pamidronic.acid	iritis	3
pamidronic.acid	blood urea increased	3
pamidronic.acid	musculoskeletal discomfort	5
pamidronic.acid	pruritus	3
pamidronic.acid	acute respiratory distress syndrome	2
pamidronic.acid	hypocalcaemia	5
pamidronic.acid	hypernatraemia	1
atenolol	asthenia	4
atenolol	ventricular tachycardia	5
atenolol	peripheral coldness	4
atenolol	somnolence	4
atenolol	regurgitation	3
atenolol	cardiac arrest	3
atenolol	renal failure	3
atenolol	bronchospasm	4
atenolol	cardiac failure	5
atenolol	myocardial infarction	4
atenolol	diarrhoea	4
atenolol	atrial fibrillation	5
atenolol	dyspnoea	4
atenolol	lethargy	4
atenolol	vertigo	4
atenolol	bradycardia	5
atenolol	pain in extremity	4
atenolol	atrial flutter	4
atenolol	arrhythmia	3
atenolol	cardiogenic shock	3
atenolol	dizziness	4
atenolol	supraventricular tachycardia	5
atenolol	atrioventricular block	4
atenolol	nausea	4
atenolol	depression	4
atenolol	fatigue	4
atenolol	hypotension	5
enzalutamide	dry skin	4
enzalutamide	paraesthesia	4
enzalutamide	anxiety	4
enzalutamide	lung infection	4
enzalutamide	hot flush	5
enzalutamide	pollakiuria	4
enzalutamide	musculoskeletal stiffness	4
enzalutamide	diarrhoea	5
enzalutamide	insomnia	4
enzalutamide	haematuria	4
enzalutamide	upper respiratory tract infection	4
enzalutamide	hypertension	4
enzalutamide	musculoskeletal pain	4
enzalutamide	headache	4
enzalutamide	dizziness	4
enzalutamide	hypoaesthesia	4
enzalutamide	muscular weakness	4
enzalutamide	back pain	5
enzalutamide	arthralgia	5
enzalutamide	menopausal symptoms	5
enzalutamide	oedema peripheral	4
enzalutamide	musculoskeletal discomfort	5
enzalutamide	epistaxis	4
enzalutamide	pruritus	4
doxorubicin	candida infection	4
doxorubicin	asthenia	4
doxorubicin	decreased appetite	4
doxorubicin	leukopenia	5
doxorubicin	breast pain	4
doxorubicin	dry skin	4
doxorubicin	somnolence	4
doxorubicin	paraesthesia	4
doxorubicin	constipation	4
doxorubicin	feeling abnormal	3
doxorubicin	ventricular arrhythmia	4
doxorubicin	cardiovascular disorder	4
doxorubicin	pharyngitis	4
doxorubicin	anxiety	4
doxorubicin	pneumonia	4
doxorubicin	dermatitis	5
doxorubicin	nasopharyngitis	4
doxorubicin	blood creatinine increased	4
doxorubicin	herpes zoster	4
doxorubicin	stevens-johnson syndrome	1
doxorubicin	neuritis	4
doxorubicin	erythema multiforme	1
doxorubicin	herpes simplex	4
doxorubicin	diarrhoea	4
doxorubicin	vaginal infection	4
doxorubicin	dyspnoea	4
doxorubicin	hypersensitivity	4
doxorubicin	insomnia	4
doxorubicin	cough	4
doxorubicin	skin discolouration	4
doxorubicin	myalgia	4
doxorubicin	neutropenia	5
doxorubicin	pain	4
doxorubicin	musculoskeletal chest pain	4
doxorubicin	alanine aminotransferase increased	4
doxorubicin	lacrimation increased	4
doxorubicin	phlebitis	4
doxorubicin	neuralgia	4
doxorubicin	upper respiratory tract infection	4
doxorubicin	laboratory test abnormal	4
doxorubicin	venous thrombosis	3
doxorubicin	hypertension	4
doxorubicin	musculoskeletal pain	4
doxorubicin	ill-defined disorder	3
doxorubicin	pulmonary embolism	3
doxorubicin	conjunctivitis	4
doxorubicin	vomiting	5
doxorubicin	weight decreased	4
doxorubicin	embolism venous	3
doxorubicin	hypochromic anaemia	4
doxorubicin	oral candidiasis	4
doxorubicin	pain in extremity	4
doxorubicin	febrile neutropenia	3
doxorubicin	headache	4
doxorubicin	neuropathy peripheral	4
doxorubicin	mucosal inflammation	4
doxorubicin	arrhythmia	4
doxorubicin	body temperature increased	4
doxorubicin	dizziness	4
doxorubicin	thrombocytopenia	4
doxorubicin	sepsis	4
doxorubicin	muscular weakness	4
doxorubicin	toxic epidermal necrolysis	1
doxorubicin	orthostatic hypotension	4
doxorubicin	mucous membrane disorder	4
doxorubicin	back pain	4
doxorubicin	muscle spasms	4
doxorubicin	vision blurred	4
doxorubicin	nausea	5
doxorubicin	shock	3
doxorubicin	infection	4
doxorubicin	discomfort	3
doxorubicin	thrombophlebitis	3
doxorubicin	fatigue	4
doxorubicin	arthralgia	4
doxorubicin	bone pain	4
doxorubicin	flushing	4
doxorubicin	gastrointestinal pain	4
doxorubicin	dysaesthesia	4
doxorubicin	chills	4
doxorubicin	anaemia	4
doxorubicin	alopecia	5
doxorubicin	stomatitis	4
doxorubicin	rash	5
doxorubicin	malaise	3
doxorubicin	dyspepsia	4
doxorubicin	abdominal pain	4
doxorubicin	dysuria	4
doxorubicin	hypotension	4
doxorubicin	musculoskeletal discomfort	4
doxorubicin	epistaxis	4
doxorubicin	aspartate aminotransferase increased	4
ingenol.mebutate	application site irritation	4
ingenol.mebutate	ulcer	4
ingenol.mebutate	nasopharyngitis	4
ingenol.mebutate	erythema	5
ingenol.mebutate	application site paraesthesia	3
ingenol.mebutate	scab	4
ingenol.mebutate	instillation site pain	4
ingenol.mebutate	application site pain	4
ingenol.mebutate	headache	4
ingenol.mebutate	swelling	4
ingenol.mebutate	application site erythema	5
ingenol.mebutate	periorbital oedema	4
ingenol.mebutate	application site pruritus	4
ingenol.mebutate	eyelid oedema	4
ingenol.mebutate	application site vesicles	5
ingenol.mebutate	eye pain	3
ibutilide	ventricular tachycardia	4
ibutilide	bundle branch block	4
ibutilide	loss of consciousness	3
ibutilide	ventricular extrasystoles	4
ibutilide	ventricular arrhythmia	3
ibutilide	renal failure	3
ibutilide	syncope	3
ibutilide	tachycardia	4
ibutilide	palpitations	4
ibutilide	hypertension	4
ibutilide	supraventricular extrasystoles	3
ibutilide	bradycardia	4
ibutilide	nodal arrhythmia	3
ibutilide	headache	4
ibutilide	sinus bradycardia	4
ibutilide	dizziness	3
ibutilide	supraventricular tachycardia	4
ibutilide	orthostatic hypotension	4
ibutilide	atrioventricular block	4
ibutilide	nausea	4
ibutilide	shock	3
ibutilide	cardiac failure congestive	3
ibutilide	hypotension	4
temoporfin	injection site reaction	4
temoporfin	constipation	5
temoporfin	burning sensation	4
temoporfin	erythema	4
temoporfin	skin exfoliation	4
temoporfin	oedema	4
temoporfin	pain	5
temoporfin	dermatitis bullous	4
temoporfin	vomiting	4
temoporfin	haemoglobin	5
temoporfin	blister	4
temoporfin	body temperature increased	4
temoporfin	dizziness	4
temoporfin	dysphagia	5
temoporfin	trismus	4
temoporfin	nausea	4
temoporfin	anaemia	4
temoporfin	stomatitis	4
temoporfin	haemorrhage	5
temoporfin	photosensitivity reaction	4
temoporfin	sunburn	4
temoporfin	mouth ulceration	4
sertraline	aggression	4
sertraline	strangury	2
sertraline	proctitis	2
sertraline	gravitational oedema	3
sertraline	asthenia	5
sertraline	decreased appetite	4
sertraline	hypokinesia	3
sertraline	haemorrhoids	2
sertraline	gait disturbance	4
sertraline	tongue ulceration	2
sertraline	leukopenia	2
sertraline	breast pain	2
sertraline	movement disorder	4
sertraline	tongue disorder	2
sertraline	hypoglycaemia	2
sertraline	hyporeflexia	2
sertraline	dry skin	4
sertraline	somnolence	5
sertraline	hypoxia	2
sertraline	loss of consciousness	3
sertraline	paraesthesia	3
sertraline	completed suicide	2
sertraline	constipation	4
sertraline	choreoathetosis	2
sertraline	feeling abnormal	4
sertraline	osteoarthritis	3
sertraline	peptic ulcer	2
sertraline	mastitis	2
sertraline	dyskinesia	3
sertraline	pharyngitis	4
sertraline	galactorrhoea	2
sertraline	ejaculation failure	5
sertraline	colitis	2
sertraline	anxiety	3
sertraline	hallucination	3
sertraline	bronchitis	2
sertraline	varicose vein	2
sertraline	hyperaesthesia	3
sertraline	coordination abnormal	3
sertraline	disturbance in attention	4
sertraline	dermatitis	3
sertraline	chest pain	3
sertraline	conversion disorder	2
sertraline	laryngospasm	2
sertraline	angle closure glaucoma	2
sertraline	laryngitis	2
sertraline	erythema	2
sertraline	haemoptysis	2
sertraline	glossitis	2
sertraline	sinusitis	3
sertraline	hot flush	4
sertraline	urinary incontinence	3
sertraline	bronchospasm	3
sertraline	syncope	3
sertraline	pollakiuria	3
sertraline	flatulence	4
sertraline	diplopia	3
sertraline	rhinitis	4
sertraline	urticaria	3
sertraline	hypotonia	2
sertraline	renal pain	2
sertraline	abnormal dreams	3
sertraline	hyperacusis	2
sertraline	peripheral ischaemia	3
sertraline	flat affect	3
sertraline	polyuria	3
sertraline	lymphadenopathy	3
sertraline	erythema multiforme	2
sertraline	gastrointestinal haemorrhage	3
sertraline	breath odour	2
sertraline	menstrual disorder	3
sertraline	myocardial infarction	2
sertraline	diarrhoea	5
sertraline	rash pustular	2
sertraline	pancreatitis	2
sertraline	tachycardia	3
sertraline	mydriasis	3
sertraline	palpitations	4
sertraline	dyspnoea	3
sertraline	nystagmus	3
sertraline	hypersensitivity	3
sertraline	menorrhagia	2
sertraline	lacrimal disorder	2
sertraline	yawning	4
sertraline	photophobia	2
sertraline	insomnia	5
sertraline	confusional state	4
sertraline	skin odour abnormal	2
sertraline	hiccups	2
sertraline	metrorrhagia	3
sertraline	oedema	3
sertraline	anaphylactoid reaction	2
sertraline	thirst	3
sertraline	skin disorder	2
sertraline	cough	3
sertraline	tongue oedema	2
sertraline	gastroenteritis	3
sertraline	skin discolouration	2
sertraline	myalgia	4
sertraline	withdrawal syndrome	2
sertraline	ejaculation delayed	5
sertraline	abdominal distension	2
sertraline	pain	4
sertraline	urinary retention	3
sertraline	hypoventilation	2
sertraline	weight increased	4
sertraline	tinnitus	4
sertraline	rectal tenesmus	2
sertraline	arthropathy	3
sertraline	diverticulitis	2
sertraline	coma	2
sertraline	mental disability	4
sertraline	hyperkinesia	4
sertraline	cystitis	2
sertraline	hypertrichosis	2
sertraline	increased appetite	4
sertraline	ear pain	3
sertraline	menstruation irregular	4
sertraline	nocturia	3
sertraline	dehydration	2
sertraline	sexual dysfunction	4
sertraline	dermatitis bullous	2
sertraline	cold sweat	3
sertraline	haematuria	2
sertraline	priapism	2
sertraline	upper respiratory tract infection	3
sertraline	dysmenorrhoea	3
sertraline	hypertension	3
sertraline	somnambulism	2
sertraline	vertigo	3
sertraline	otitis media	2
sertraline	apathy	3
sertraline	muscle contractions involuntary	2
sertraline	ill-defined disorder	4
sertraline	hernia	2
sertraline	hyperhidrosis	4
sertraline	vascular purpura	3
sertraline	conjunctivitis	3
sertraline	vomiting	4
sertraline	inappropriate antidiuretic hormone secretion	2
sertraline	oesophagitis	3
sertraline	haemoglobin	2
sertraline	weight decreased	4
sertraline	bradycardia	2
sertraline	aphasia	3
sertraline	vasodilation procedure	2
sertraline	pyelonephritis	2
sertraline	apnoea	2
sertraline	headache	4
sertraline	xerophthalmia	3
sertraline	oliguria	2
sertraline	anaphylactic shock	2
sertraline	rash erythematous	4
sertraline	dermatitis contact	2
sertraline	gastritis	2
sertraline	paranoia	3
sertraline	body temperature increased	4
sertraline	dizziness	4
sertraline	thrombocytopenia	2
sertraline	hypoaesthesia	4
sertraline	dysphagia	3
sertraline	muscle relaxant therapy	2
sertraline	amnesia	3
sertraline	thinking abnormal	4
sertraline	affect lability	3
sertraline	vaginal discharge	3
sertraline	dental caries	3
sertraline	agitation	3
sertraline	periorbital oedema	3
sertraline	eczema	2
sertraline	migraine	3
sertraline	hyperventilation	2
sertraline	muscular weakness	3
sertraline	enuresis	2
sertraline	breast enlargement	2
sertraline	urine output increased	3
sertraline	eye haemorrhage	2
sertraline	glaucoma	2
sertraline	dry mouth	5
sertraline	myoclonus	4
sertraline	orthostatic hypotension	3
sertraline	suicide attempt	4
sertraline	atrioventricular block	2
sertraline	cerebrovascular disorder	2
sertraline	disturbance in sexual arousal	3
sertraline	bruxism	4
sertraline	back pain	4
sertraline	dysphonia	2
sertraline	hypothyroidism	2
sertraline	accommodation disorder	3
sertraline	nervousness	4
sertraline	muscle spasms	3
sertraline	nausea	4
sertraline	shock	3
sertraline	depression	4
sertraline	tremor	5
sertraline	face oedema	3
sertraline	cystitis noninfective	2
sertraline	hypertonia	4
sertraline	tension	4
sertraline	discomfort	4
sertraline	fatigue	5
sertraline	arthralgia	3
sertraline	arrhythmia supraventricular	2
sertraline	generalised oedema	3
sertraline	acute coronary syndrome	2
sertraline	haematoma	3
sertraline	dizziness postural	3
sertraline	flushing	3
sertraline	gastrointestinal pain	4
sertraline	salivary hypersecretion	3
sertraline	chills	3
sertraline	muscle twitching	3
sertraline	melaena	2
sertraline	vaginal haemorrhage	4
sertraline	anaemia	2
sertraline	alopecia	4
sertraline	hypercholesterolaemia	2
sertraline	purpura	3
sertraline	menopausal symptoms	4
sertraline	stomatitis	2
sertraline	pallor	2
sertraline	euphoric mood	3
sertraline	rash maculo-papular	4
sertraline	amenorrhoea	3
sertraline	rash	4
sertraline	respiratory failure	2
sertraline	malaise	4
sertraline	dyspepsia	4
sertraline	abdominal pain	4
sertraline	angioedema	2
sertraline	bladder pain	2
sertraline	nightmare	4
sertraline	eye pain	3
sertraline	anorectal discomfort	2
sertraline	akathisia	4
sertraline	extrapyramidal disorder	4
sertraline	dysuria	3
sertraline	oedema peripheral	3
sertraline	haemorrhage	2
sertraline	mood swings	3
sertraline	hypotension	3
sertraline	eructation	3
sertraline	photosensitivity reaction	3
sertraline	delusion	3
sertraline	stridor	2
sertraline	ataxia	3
sertraline	haemorrhagic disorder	3
sertraline	libido increased	2
sertraline	suicidal ideation	4
sertraline	fluid retention	3
sertraline	mouth ulceration	2
sertraline	erectile dysfunction	4
sertraline	musculoskeletal discomfort	4
sertraline	libido decreased	4
sertraline	gynaecomastia	2
sertraline	epistaxis	3
sertraline	neurosis	3
sertraline	pruritus	4
sertraline	hair texture abnormal	2
sertraline	vasculitis	2
sertraline	exophthalmos	2
sertraline	proctalgia	2
sertraline	visual impairment	4
etoposide	asthenia	5
etoposide	neurotoxicity	4
etoposide	decreased appetite	5
etoposide	leukopenia	5
etoposide	constipation	4
etoposide	feeling abnormal	5
etoposide	extravasation	4
etoposide	diarrhoea	4
etoposide	hypersensitivity	4
etoposide	neutropenia	5
etoposide	hepatotoxicity	4
etoposide	phlebitis	4
etoposide	dysgeusia	4
etoposide	ill-defined disorder	5
etoposide	vomiting	5
etoposide	neuropathy peripheral	4
etoposide	mucosal inflammation	5
etoposide	body temperature increased	5
etoposide	dizziness	4
etoposide	thrombocytopenia	5
etoposide	nausea	5
etoposide	discomfort	5
etoposide	gastrointestinal pain	4
etoposide	chills	5
etoposide	anaemia	5
etoposide	alopecia	5
etoposide	stomatitis	4
etoposide	malaise	5
etoposide	abdominal pain	4
etoposide	hypotension	4
etoposide	mouth ulceration	4
ticagrelor	asthenia	4
ticagrelor	chest pain	4
ticagrelor	non-cardiac chest pain	4
ticagrelor	diarrhoea	4
ticagrelor	atrial fibrillation	4
ticagrelor	dyspnoea	5
ticagrelor	cough	4
ticagrelor	hypertension	4
ticagrelor	haemoglobin	4
ticagrelor	headache	4
ticagrelor	dizziness	4
ticagrelor	back pain	4
ticagrelor	nausea	4
ticagrelor	fatigue	4
ticagrelor	haemorrhage	4
ticagrelor	hypotension	4
atomoxetine	strangury	4
atomoxetine	asthenia	4
atomoxetine	decreased appetite	5
atomoxetine	sinus headache	4
atomoxetine	somnolence	5
atomoxetine	loss of consciousness	2
atomoxetine	paraesthesia	4
atomoxetine	constipation	4
atomoxetine	ejaculation failure	4
atomoxetine	dermatitis	4
atomoxetine	nasopharyngitis	4
atomoxetine	sinusitis	4
atomoxetine	ejaculation disorder	4
atomoxetine	hot flush	4
atomoxetine	syncope	2
atomoxetine	flatulence	4
atomoxetine	abnormal dreams	4
atomoxetine	menstrual disorder	4
atomoxetine	tachycardia	5
atomoxetine	mydriasis	4
atomoxetine	palpitations	4
atomoxetine	insomnia	5
atomoxetine	dysphoria	4
atomoxetine	thirst	4
atomoxetine	cough	5
atomoxetine	myalgia	4
atomoxetine	ejaculation delayed	4
atomoxetine	urinary retention	4
atomoxetine	lethargy	4
atomoxetine	sleep disorder	4
atomoxetine	menstruation irregular	4
atomoxetine	presyncope	3
atomoxetine	dysmenorrhoea	4
atomoxetine	vertigo	4
atomoxetine	influenza	4
atomoxetine	hyperhidrosis	4
atomoxetine	conjunctivitis	3
atomoxetine	vomiting	5
atomoxetine	weight decreased	4
atomoxetine	abdominal pain upper	5
atomoxetine	headache	5
atomoxetine	ear infection	4
atomoxetine	body temperature increased	4
atomoxetine	dizziness	3
atomoxetine	abdominal discomfort	5
atomoxetine	affect lability	4
atomoxetine	depressed mood	4
atomoxetine	major depression	4
atomoxetine	dry mouth	5
atomoxetine	disturbance in sexual arousal	4
atomoxetine	rhinorrhoea	4
atomoxetine	nervousness	4
atomoxetine	nausea	5
atomoxetine	shock	2
atomoxetine	orgasm abnormal	4
atomoxetine	therapeutic response unexpected	4
atomoxetine	tremor	4
atomoxetine	feeling jittery	4
atomoxetine	prostatitis	4
atomoxetine	urinary hesitation	4
atomoxetine	fatigue	4
atomoxetine	irritability	4
atomoxetine	flushing	3
atomoxetine	gastrointestinal pain	5
atomoxetine	chills	4
atomoxetine	menopausal symptoms	4
atomoxetine	epigastric discomfort	5
atomoxetine	sinus tachycardia	3
atomoxetine	rash	4
atomoxetine	dyspepsia	4
atomoxetine	abdominal pain	5
atomoxetine	blood pressure increased	5
atomoxetine	dysuria	4
atomoxetine	mood swings	4
atomoxetine	erectile dysfunction	4
atomoxetine	musculoskeletal discomfort	4
atomoxetine	libido decreased	4
atomoxetine	pruritus	4
mometasone	candida infection	4
mometasone	rhinitis allergic	5
mometasone	viral infection	5
mometasone	pharyngitis	5
mometasone	bronchitis	4
mometasone	nasopharyngitis	4
mometasone	sinusitis	4
mometasone	cough	4
mometasone	myalgia	4
mometasone	upper respiratory tract infection	4
mometasone	dysmenorrhoea	4
mometasone	musculoskeletal pain	4
mometasone	influenza	4
mometasone	vomiting	4
mometasone	urinary tract infection	4
mometasone	body temperature increased	4
mometasone	back pain	4
mometasone	gastrointestinal pain	4
mometasone	dyspepsia	4
mometasone	abdominal pain	4
mometasone	contusion	4
mometasone	musculoskeletal discomfort	4
mometasone	epistaxis	5
dabrafenib	asthenia	5
dabrafenib	decreased appetite	5
dabrafenib	leukopenia	4
dabrafenib	hypomagnesaemia	4
dabrafenib	hyperkeratosis	5
dabrafenib	hyponatraemia	5
dabrafenib	dry skin	4
dabrafenib	skin papilloma	4
dabrafenib	basal cell carcinoma	4
